userid,catid,rating
17711543,18265,13
13536113,18844,1
1993312,7354,4
16235404,4516,3
17239621,8433,1
16305574,12899,4
16548670,3651,2
2545957,3088,2
5601933,10746,4
2581700,12370,1
6257125,11196,1
17946179,18265,13
20013420,11196,7
7801515,3304,1
4628861,6842,1
13561429,19656,12
21742580,6856,3
20243310,17071,2
5368836,18853,6
12537005,3524,2
3744046,7993,1
17397662,18102,4
2679363,12548,1
2234019,8990,9
14697738,1339,10
2314066,10128,2
22385360,10656,3
5909629,17385,2
13209996,5391,15
6269597,10265,4
17268507,9835,2
1751125,8119,1
22108636,4701,1
128784,18690,1
6945257,8004,5
22553933,7702,13
13585,1344,6
5788294,12370,3
2914977,6856,1
2800848,3651,7
21268106,18265,6
13183445,3092,2
16117149,18265,1
2704374,14456,1
16901578,12370,1
20037455,12984,1
20123593,7891,4
21320911,1345,2
3736954,16194,1
20123593,16899,30
15521388,10594,6
9830777,17421,5
10522396,4168,1
20838131,19656,1
19694410,19250,2
8675818,19419,7
4860069,11919,4
15998755,12984,1
19240751,10207,2
19448528,8144,10
11453905,18265,2
21295460,8004,2
21534883,7990,1
15435837,8023,3
14731331,11933,4
3304870,8144,2
12613508,4701,22
20123593,5323,4
16883653,11772,8
20598317,11880,1
22844858,7759,2
22088534,10746,4
19351191,12519,8
7776249,9516,1
11272351,12370,1
21046847,19245,2
19931642,11019,2
18432799,18265,21
6412073,18265,5
22940606,3651,4
7431481,18265,22
11913862,17729,1
15547056,16570,4
13647767,2331,4
23016714,10594,5
10330066,18265,12
348841,10746,1
476940,3651,1
6034631,18102,1
8487381,10746,3
4673085,11412,4
7581053,12899,6
12607677,12370,1
22269479,12899,1
8451095,1233,25
12490113,2995,4
10452,11880,1
1564505,8023,6
22091714,11019,5
21428215,4,1
20586451,10594,1
7303393,7996,1
10317338,8303,8
1743056,4133,2
16383346,11772,4
19130397,16782,2
5479133,11881,2
14756645,3092,1
9295581,12372,1
33599,10099,20
13432715,7378,16
1737647,18265,62
17701105,18265,1
18062,10746,2
8364519,13912,2
21861962,16957,4
12583040,10533,1
15740456,4516,24
7871131,4283,11
8264844,10265,2
15267039,4374,5
722814,19855,58
7728885,18853,2
11681688,7354,8
19437414,12726,4
1290847,10594,1
12494867,8144,2
12406454,13912,2
11500242,3303,2
943668,18265,6
14689170,12321,1
13648287,16979,4
14576529,13093,1
11585792,3303,3
16428123,8759,1
19442588,8144,2
3850750,12899,4
4179933,10656,30
22568555,7378,10
153275,19011,1
6299367,18853,2
18277726,10419,2
17962635,11881,1
19935230,8303,1
7165,6858,12
15435812,6858,1
4889514,17562,2
19343828,1345,4
15169037,17383,2
3936355,17166,3
16175635,6482,2
817944,18265,14
18624139,10256,4
8001214,11772,1
3953719,4287,4
1424089,18148,8
22330911,8303,1
9308943,8733,6
7531242,9824,2
21426455,8144,4
11123473,16366,1
8449036,8144,28
10985291,12899,4
4491532,5108,8
19156307,4892,1
1658082,11019,5
1087887,1527,20
2893108,15152,2
9774115,16366,1
4902853,12370,1
10471032,8144,6
7659682,1766,14
12843697,19089,2
7178133,8990,49
22380651,7155,2
20854790,19089,12
5219100,3651,4
16189152,16957,1
17870433,5326,1
17495690,18265,4
9045829,913,2
16189152,5782,2
13817711,17568,1
1624078,12370,1
16546259,11176,1
22454165,11039,2
17980279,12003,4
13922637,17020,4
22938809,9385,7
22254948,16366,2
21861962,16205,1
3483324,10746,2
6772168,17661,7
7295531,3651,8
7418824,3309,3
21770093,18265,4
1048638,10746,2
20123593,13163,10
10313088,6482,4
20531232,2995,4
3183227,10416,1
7211775,16868,3
23016714,10279,2
11344321,14464,2
12490113,10656,10
20357880,18102,6
15033172,18253,1
12953079,3238,4
12907592,18265,2
20817708,12899,7
9187016,19415,2
11003169,3651,8
20764023,18265,2
20733766,8121,1
626155,10594,2
15533554,5370,1
701666,12370,2
15780841,12370,1
15383599,12899,3
21576393,7250,1
2600745,17189,1
2246059,18265,4
18398468,11447,10
21467390,7995,2
2906475,6125,8
22458697,12899,5
4785973,11019,1
5569709,13028,1
8351048,1813,30
19523651,2158,4
9919670,12899,1
3012214,18265,1
7581053,2995,12
4420587,7759,2
13462300,7378,2
19927606,19230,4
12257296,12109,5
5479380,10746,1
3038336,913,4
14933395,18265,1
4052997,10258,3
14022911,9787,2
18176140,13134,1
9948020,18265,2
12738402,12370,1
16539085,4892,1
353044,11039,6
17255799,8367,3
17473489,11039,2
12024553,8815,2
6998561,19501,2
18063093,12976,1
11454722,18102,5
7178702,9893,27
6478201,8433,3
14310906,17166,2
8949379,12899,6
7570582,6858,2
6826567,3309,12
6601676,16868,2
20012382,11566,4
8369267,17383,2
12604844,8144,6
13654626,12899,3
4412300,10181,4
2790057,11021,1
2477000,18265,17
590913,18265,2
11835884,12370,1
6522755,10265,19
4399394,12889,3
7425974,8510,2
2670323,10108,4
17239621,7990,1
19402001,16365,1
15201885,18265,16
6747006,3651,3
15521388,10746,14
20123593,12675,8
3304870,8023,2
19671081,10656,3
3951005,18853,2
2083548,16163,1
4309640,12321,1
10201283,16163,1
21993106,16366,1
6278851,7149,4
13658755,10265,18
20587714,6858,2
16423343,10520,2
12884493,10746,1
1043336,12965,1
5131436,18863,1
20123593,16856,2
17038743,9787,11
15968577,17383,4
9610227,16979,15
19896101,18265,8
15623185,4309,1
1995017,18265,4
7759952,2765,1
21180187,10137,6
21917814,10594,1
10222001,16366,1
11332319,12370,1
2083184,10265,2
7447979,10265,2
15989121,11768,1
16189152,10125,6
9869394,16686,1
11103695,8815,20
16189152,9258,4
12159611,16366,1
9914958,16957,2
13298803,6509,2
5436947,19013,1
12872279,10746,18
2719036,7378,16
22553933,7992,4
2149088,11772,2
19913835,14202,4
23047621,8144,4
12517628,15082,5
2795972,9329,2
9830777,19633,10
1289551,12899,1
16014766,3238,22
160429,6437,1
6023213,10746,14
20820486,4922,1
7121818,3190,4
23066853,8510,12
1589147,18265,29
19085099,4477,3
9367961,4283,1
11958899,18265,4
21166063,4283,1
15165184,12452,1
13530609,15678,1
161528,15601,1
15505565,18102,2
1182617,10265,4
2616908,11974,2
3590702,19230,1
1640027,12899,8
3705800,11933,2
1851795,3524,2
16209708,3651,4
10915808,18265,65
21060429,11931,2
9526096,11036,2
22138021,18102,8
840649,16868,2
6478422,9893,2
12159179,3309,1
12635166,6858,9
20624168,18265,9
6262679,17026,2
5702642,9495,7
5695404,18265,1
20396485,8433,1
18858247,4415,1
5673143,12370,1
16221545,8144,2
11805004,6856,2
6027573,5494,5
18205127,18265,18
4052997,10137,3
20858438,10746,2
7405981,18265,39
15989121,6645,2
16103352,7378,2
7404106,6320,8
4518621,11772,2
14610646,17568,1
14812846,18102,10
3294353,16957,25
16101448,12370,1
11025446,12899,2
8701420,18265,8
9149397,18828,2
6610748,2543,12
10642974,9893,11
11681413,4892,3
17929461,7378,6
1043336,6858,10
18398468,14464,4
16093771,12370,1
16347474,12372,7
18940770,12567,1
19595114,12899,1
464820,10746,1
17734382,18837,2
12197533,11758,2
12720004,3238,2
19926546,10746,2
15612278,1084,2
13191120,13087,6
11062279,10746,2
17120791,1548,1
21900857,17489,1
21398242,9385,3
20358068,16007,1
5594926,10656,16
22321139,17562,2
12737019,12899,2
16309007,6295,1
2789959,19089,1
14809835,10265,44
16422877,12005,8
6519846,10746,22
22591567,18265,10
12872907,10265,2
7985983,6628,4
6948390,4435,10
2316884,16194,7
16220506,18265,8
16427011,1084,8
2680529,17431,2
5913024,10594,2
1988263,17264,1
11624720,18689,1
1391881,6306,1
14354840,10594,4
19958968,7378,2
22829009,12726,2
18399620,10137,4
2083185,17568,1
12171398,18265,16
9151543,11342,5
8109486,8144,26
15763618,18265,2
1070839,14013,1
8719730,17071,2
9862340,3092,2
19795835,3651,8
3374437,16366,2
18289438,6858,2
19394132,16996,8
11351388,19245,4
17735173,1233,2
4175103,14299,2
9601448,10746,6
9755109,1233,6
11003169,8750,8
5037738,18830,4
5675036,19626,2
19121084,2543,4
10375541,18265,8
11701814,12899,5
360838,4516,2
8791493,8023,1
7655503,19089,2
12720004,13582,1
22437103,10071,2
4886519,6309,1
22908554,10223,1
118506,4516,1
8926940,18265,2
21486195,2331,2
1302777,8144,2
2437327,17842,12
17628724,16868,2
1433556,4435,2
13019299,9495,1
22319127,18265,1
5594926,7997,1
1563708,17189,4
10061763,6858,10
17463793,10071,7
15271513,18690,2
20357880,16868,3
5328796,892,2
21650516,6320,6
15201885,16547,1
117274,12899,2
12937954,17189,1
17463793,10207,8
19676363,10034,3
6082674,18265,12
17516771,12005,2
13881129,10746,16
136349,1127,8
20123593,9781,2
16275669,17071,2
13227643,17673,2
364510,1345,3
15172335,18265,18
3473175,12619,2
22217064,9329,1
5095536,8510,10
20855082,6012,6
20961346,2331,2
18858247,6846,3
15149397,15057,1
13788104,18752,6
241163,6858,18
2317761,2973,2
17705964,1233,10
14462278,3651,2
9061396,8023,1
7303796,10746,30
7662567,10746,10
16422799,6858,4
22227676,11000,19
3909430,18265,2
22145783,12370,2
19556232,10442,2
4630405,19089,1
1873980,5326,2
15190589,12370,1
16309807,7378,1
22110395,12899,1
9184017,16744,1
20123593,15465,4
3803321,11772,2
12027749,18837,8
10688286,13458,3
15852368,17020,2
1316404,18265,4
21134050,6858,2
6377605,3309,12
15763243,16366,1
17489918,13912,6
17346912,4341,14
22553933,11881,2
8251348,11772,6
4997607,11036,1
17346846,10594,2
7758228,18265,55
14245097,3238,24
13807000,11772,2
10128973,13087,2
8925725,9824,1
7984105,3651,2
6247643,17071,2
19258639,12899,3
10201283,8759,2
8468304,3651,7
14591593,12976,1
21287612,17020,6
10201629,10137,2
9761499,8714,1
19940833,18265,26
13807000,2414,1
21282933,11039,9
2914977,8144,5
22334431,11945,1
6855104,11371,5
5910763,11206,4
11568265,10447,8
20484773,19805,6
6019362,1084,2
20742226,11196,3
1273177,13087,2
9492929,10594,2
11959659,18844,5
2342558,12899,3
16424235,9329,1
18508441,10272,5
13652646,12899,1
3736954,11772,5
18547706,7035,1
394878,8144,1
18161008,18198,2
17445560,12780,2
23017873,11772,4
17001862,6482,6
19100072,11019,1
12967632,7378,2
17619551,2844,11
6482474,19074,2
2783273,19498,5
18883441,3092,12
3290396,16868,12
1796285,17568,1
17247826,10099,2
10418677,8940,1
21997440,197,8
1922556,6012,7
7303393,7998,1
6656990,16559,2
14596154,11880,1
11798658,3092,3
15657521,10746,2
2616908,9258,2
20275036,19501,30
1739645,17646,2
8024781,12899,2
2725499,12109,1
11947187,16957,3
4167622,3651,6
18756563,8815,2
13426183,3092,6
20362057,11881,6
16728300,4341,2
15422015,5027,4
10313311,18265,1
11796546,10137,1
20613784,12899,1
14407691,7998,1
22447303,12899,3
5219100,10594,4
11800232,7847,8
2897727,10594,2
5785594,18265,5
4777269,12899,4
14376557,19649,4
17712229,10181,7
16823982,16957,2
11003169,10746,2
12970519,17562,4
5913024,12332,1
12262706,18723,1
16447316,1860,14
4977462,915,14
15746506,6858,8
14606736,6012,21
21310373,18265,6
8444326,12370,2
17463039,1233,32
10208178,12370,2
1197349,7990,1
14022911,17783,3
20614360,913,1
6642703,19466,2
17463793,8680,6
16327255,17489,9
22568555,7178,1
21514283,18102,2
4095829,19466,1
20587714,18258,1
3482077,7909,4
7095420,17562,6
13567881,8144,16
5556324,13087,1
8624808,12899,1
13073512,18265,10
20255982,10265,4
10323280,5923,4
7342991,16804,3
5549469,6858,4
8675818,12370,1
6597481,5108,13
17815294,18265,6
16189152,5292,1
20297490,8354,2
14162672,6426,1
6480940,8951,1
8564117,18253,3
9409279,7995,1
11103248,12321,1
17162541,8714,1
15884001,7814,1
15165184,8750,2
6601676,5848,8
18883441,11342,13
19557962,3651,2
10303399,16244,2
4512290,10746,20
21525659,18265,9
20164976,8680,6
955021,18265,20
19768519,8347,1
19793282,10594,16
22684532,6349,28
7637113,18265,2
13917721,12370,1
20586451,10447,1
20123593,3559,2
17754782,5108,1
9386603,16744,1
21320911,1339,1
10205121,6858,8
9662529,16851,2
3703251,12370,7
3013887,4516,14
14245097,41,2
9416721,3651,2
4115925,8144,2
6507901,1233,2
5143103,12899,9
7526017,7928,2
4015773,4435,4
10787720,10302,1
8865584,3651,9
15740456,17568,6
5972836,10746,3
22235194,10302,1
12490113,8144,4
20154930,10544,2
18431780,5029,3
18522979,3238,11
22553933,8510,1
19200888,18265,10
19448528,8023,7
4860069,17562,2
831018,12910,1
8116998,17562,11
19397070,18828,4
17596649,7378,4
9078633,16366,1
19085099,16753,5
8447219,17943,2
5143950,10265,4
19689098,16744,1
5088869,11021,10
5209427,6437,6
18172680,9835,14
16593955,12370,1
5795878,6858,70
15651271,10746,2
20123593,11886,4
7303711,7759,1
17867154,8023,1
7279146,1233,1
20357880,14666,2
16694774,11931,1
10310577,8725,3
18533460,12899,4
16617589,11671,2
4403457,16653,1
7294885,18265,3
4281990,2767,2
11100171,13912,4
16125253,12519,2
22925391,17384,4
20025160,6416,1
15843282,6444,16
11681413,18265,5
120544,19089,1
20077157,16957,8
18553510,3651,55
16349308,8815,2
8563721,8144,13
20123593,17943,6
9046239,19217,6
18479846,11772,2
8179875,8990,2
4293037,18102,3
22215238,4283,2
22109234,17803,4
19676363,9258,2
20123593,19633,6
20030236,18265,36
20743795,3309,2
8654091,10746,8
11204445,12370,1
975318,18102,2
16091685,18265,7
12406454,7155,2
16093771,17020,2
12497452,10271,2
17146810,19032,1
14444700,10265,1
12720004,13093,2
7709958,10746,26
11585792,8433,5
17142394,3651,80
18051545,13087,10
5367869,7914,2
9833514,3651,20
20614360,8144,2
20825531,10390,1
5918835,7178,1
13136991,16365,1
19390426,3651,2
4666938,15457,2
6945243,1012,10
13817962,18265,1
17146810,6858,2
18081641,10231,5
12937954,12899,4
16695021,17568,1
6846109,6012,2
12877497,12370,2
16765483,9835,6
18774571,7378,2
20531579,11758,2
22553933,8004,3
12145428,915,14
15623185,4516,6
8804144,12370,1
4683599,4374,2
21576393,197,2
20394484,11933,3
21278989,6295,4
13883350,8130,1
2435802,13103,2
12737986,18853,3
6594461,18844,1
5594926,8144,2
10528077,18265,4
23050195,1379,8
465863,16275,1
20123593,8340,6
6608219,19466,2
2002670,16275,1
18883441,8023,2
9763476,3561,2
7675474,6858,2
22437103,15472,2
10650132,11688,6
4973660,6306,2
22227676,11039,19
16311985,1344,6
868527,3651,1
12755250,12899,6
13183445,11517,1
20123593,6125,30
17947514,10746,3
8965422,19089,4
22127994,13893,2
17004117,7712,4
22552156,8815,2
22553933,15457,1
20123593,18914,10
1309320,12370,1
6714158,16366,1
12277982,11881,4
8365447,1766,6
16221545,5108,5
21746769,19217,1
12408734,12370,1
13573966,16744,1
10069722,16868,1
22553933,8023,11
21058717,17456,6
3642999,3651,2
8350485,8144,8
9725537,18265,19
13707214,18265,3
13092417,18265,14
3711394,7047,4
3825241,8144,6
20123593,11039,86
21287612,9319,1
7428886,3236,6
20123593,15458,2
9937820,11039,13
22505924,5018,1
5257310,2158,5
20988057,17887,3
5917821,10404,1
20123593,4235,10
18047699,5391,9
17277498,10594,1
14864847,8144,8
4052997,10207,1
10318445,19336,7
5438537,1377,2
10788629,7067,1
6371250,19089,2
19042180,999,4
20123593,10215,4
18081641,10099,15
20878351,17134,4
2906475,8725,5
22732358,16744,1
12803299,18265,2
8612033,12370,1
2799249,11039,8
19781033,8023,1
7061643,7155,6
585767,18265,78
8582758,18265,2
7178702,12005,6
7345385,6841,2
4075246,8144,19
12532039,19656,10
14350908,8714,3
20127338,17020,2
9840261,8144,2
13183445,1084,21
5788294,7378,2
18425042,16366,1
18863296,4946,2
5106521,19656,2
7675474,13163,4
4984513,18265,11
2083548,3651,2
5095536,11196,20
22553933,8815,1
2083548,13087,10
3012214,6494,2
2328663,19656,4
10985291,16774,1
15986009,4930,4
6292526,18102,1
15744904,8023,4
13648287,16868,1
3036404,11772,2
1192065,8144,6
8681748,7378,12
1314458,18265,32
465863,8144,86
20272972,6696,2
3355474,10746,10
11096569,8508,1
7303393,7997,1
6741599,8510,2
3724477,4341,1
20133650,14942,2
16776874,12136,1
10873268,6858,110
12145428,1339,12
8341525,10137,25
4973660,6460,5
13787500,12370,2
6263646,10537,2
17588553,18265,4
6833806,6541,4
15505565,10594,10
9511798,5369,2
8444439,8665,2
11262063,6858,24
163955,18265,4
11148233,3090,1
19460511,3309,1
9830777,4461,21
14659000,7759,6
117274,12332,1
21633176,17568,2
17952932,12370,2
14733300,19498,2
5831484,18683,4
20123593,5053,6
22092815,19022,2
9840261,11772,2
19362088,12370,2
9628115,8021,1
20033771,18265,14
4321066,16782,2
3062251,9385,5
8925574,18265,10
19008919,18265,3
4420587,7378,8
2667908,17020,4
1973136,19656,2
12119854,8714,2
21558670,5372,2
14255475,16366,1
7758228,4287,2
6256648,19266,2
3951005,18850,2
20009593,10265,72
251431,12370,1
10418677,10641,42
12262768,14011,4
18428612,4892,1
20243310,17070,2
1301604,8144,12
2893108,18265,2
18303240,19501,10
13001315,18265,4
7265180,4516,1
2678327,6858,10
5088869,11019,12
6386743,7909,2
10985170,17562,12
23017452,9399,2
20123593,10442,2
13116146,14214,1
8141286,11880,1
9611240,3309,4
22553933,13103,1
13184863,8144,14
19085099,19656,3
9840685,5923,9
9141532,10223,5
3616456,11447,2
483755,10404,10
19780189,18853,4
6155248,18853,1
12838795,18265,18
481167,18265,2
7216706,19498,8
3706804,3651,2
4518171,8303,3
14746890,7378,2
5029442,6252,9
3593457,17596,2
1434061,12370,1
1098726,10223,2
10870675,7076,1
6954990,11772,22
17029233,8023,4
4435441,8938,2
10414488,11021,6
6601676,8665,6
8925725,9893,2
4802629,9258,2
22679742,4516,22
19225083,10641,7
20123593,18727,6
6018140,8144,2
3630215,19656,9
6037697,3131,2
21943402,12370,2
16004969,18265,4
16080657,12370,2
403446,12899,1
1391881,6509,2
11257726,3309,1
16090099,10447,1
16552578,17562,4
12835989,6012,4
5592277,17620,2
14804838,3092,4
2327756,10265,2
5439056,18265,2
12498058,12495,1
15036219,4892,1
20817956,16957,1
6826280,6645,4
15620435,10594,9
19100072,11039,5
14354840,12974,3
15424302,18853,4
465863,6856,17
5106521,13087,1
945917,7378,10
2796626,13087,1
8405084,913,1
9409279,18265,7
4399039,9516,2
15094304,16666,1
9408603,12899,6
23067919,16672,1
7654920,15568,1
596168,12518,5
6597481,5027,1
12490113,4309,4
2001841,9835,2
10313311,19466,4
13998428,16366,1
13585,1212,2
13313936,1377,1
664529,9843,1
14822811,8759,2
15740456,4309,4
7769114,9893,8
12490113,8938,1
12043972,10746,8
15664495,7953,7
1316629,16657,2
3958061,12299,1
14133958,11039,2
14352394,8144,28
20610821,12370,2
21741523,12370,1
3355474,10302,2
17701105,12899,4
355245,18844,8
2408535,12370,1
14265174,12136,4
10457469,12899,2
7709832,10265,2
12989308,3309,2
22925391,8303,2
20123593,14507,45
3854440,8714,2
6718721,10746,8
4327514,10641,12
15162075,16365,1
13302960,6846,2
4860069,4516,2
17730002,13201,2
4412300,10192,2
20008600,19447,1
20357880,915,14
8682505,4516,6
7410603,16996,1
7108214,13087,1
18679739,11881,1
22215238,913,1
13075767,10746,3
15054784,12321,1
11510601,16653,1
16090099,10537,2
20123593,16979,4
6601676,16653,1
17839575,6747,6
2783273,10223,1
1283671,18265,8
17247826,10265,4
4060707,16065,1
21060392,10746,64
13567638,4628,1
6833806,3304,1
610969,9516,2
13707295,17384,2
13067619,11880,1
9610227,892,2
8940002,7378,1
6608219,17385,2
4407471,17568,9
16471821,16868,2
13019299,10594,4
15665388,18265,1
3820141,8815,4
11229634,6858,4
6971733,12899,1
2575959,18690,1
7295531,5211,1
7639788,12899,2
706734,9893,14
243251,8303,2
19671081,16686,3
21988742,1674,1
9957029,7378,2
21407423,1084,6
9042169,4628,5
13578600,3309,8
14348216,3309,6
8099851,11019,2
15960388,19656,2
14152496,6858,5
12869990,17383,2
3826266,6858,16
12720004,6320,1
17594257,12899,1
8125322,17249,3
8745999,7909,4
1391895,19656,25
1996757,10594,2
10298569,6858,2
4201657,13103,2
4174896,10746,4
18158364,4892,1
14622149,2929,1
12045065,19419,2
12720004,17620,1
6941217,17383,2
8916263,4341,10
7755996,10265,142
21540817,1674,4
234910,18853,4
3632992,12899,2
9690983,19074,2
17712229,10231,8
13184863,8292,2
6418058,6494,1
4860069,11881,9
9963187,6858,2
6052749,17665,6
17839575,18690,3
20038439,8908,1
4998810,12963,1
22217064,10656,10
11716223,18830,2
19243212,16194,3
1784797,12370,1
20123593,12547,2
10294139,18265,17
11733111,19633,1
23050195,14202,4
13673403,18265,2
5458809,4516,4
3062251,7149,2
8798200,13087,6
1655603,10265,1
17238128,8510,8
9030297,17562,4
3936355,9893,4
13339548,11039,2
21108547,8144,1
15537326,18690,2
4321066,16899,2
16205599,4516,1
2545967,6858,102
8804365,3309,2
10733046,7155,4
21287612,10137,2
13422386,3238,22
13783784,10265,21
12497928,18844,22
7216706,10108,10
6369395,2543,11
1624078,11039,17
21538827,17568,1
14000621,3651,1
14692564,4516,1
9635068,7378,15
4016910,19656,1
3021837,18265,1
701666,10207,1
7427698,4516,32
1609810,8510,2
5143408,6858,2
11487682,4892,1
20123593,5326,2
22557547,8759,28
17463793,10137,10
23071559,7378,4
9760964,12370,1
15391137,16899,22
20169856,11881,6
7672536,16007,1
1897194,1766,1
8382557,8144,3
20477860,9329,2
20711693,3651,3
17087265,6858,2
